PRODUTO;NOME_GENERICO;NOME_MEDICAMENTO;QUANTIDADE;FAIXA_ETARIA;REG_INFARMED;AREA_TERAPEUTICA;LOTE;Dosagem;TEMPERATURA;PRECO;ADMINISTRACAO;RECEITA;GENERICO;FORMATO
2241;Ceftazidima;Ceftazidima Labesfal;14;3;203851145;14;;1000 mg/3 ml;1;98,00;13;1;1;137
2242;Ceftazidima;Ceftazidima Labesfal;5;7;332736603;3;;500 mg/1.5 ml;4;110,00;10;1;1;137
2243;Ceftazidima;Ceftazidima Labesfal;2;2;321876717;14;;2000 mg;7;29,00;6;1;1;159
2244;Ceftazidima;Ceftazidima Mylan;4;10;199891138;19;;500 mg;4;106,00;14;1;1;155
2245;Ceftazidima;Ceftazidima Mylan;3;0;439891885;1;;1000 mg;7;71,00;8;1;1;156
2246;Ceftazidima;Ceftazidima Mylan;1;0;271608016;10;;2000 mg;5;43,00;1;1;1;156
2247;Ceftazidima;Ceftazidima Normon;12;2;818312160;16;;1000 mg/10 ml;6;81,00;3;1;1;137
2248;Ceftazidima;Ceftazidima Normon;8;3;321391444;1;;500 mg/5 ml;6;77,00;11;1;1;137
2249;Ceftazidima;Ceftazidima Normon;3;4;782862668;3;;1000 mg;1;22,00;5;1;1;159
2250;Ceftazidima;Ceftazidima Normon;11;0;361978716;2;;2000 mg;0;102,00;12;1;1;159
2251;Ceftazidima;Ceftazidima Sandoz;3;4;10446756;4;;500 mg;1;4,00;5;0;0;155
2252;Ceftazidima;Ceftazidima Sandoz;1;6;553438219;10;;1000 mg;4;92,00;5;0;0;156
2253;Ceftazidima;Ceftazidima Sandoz;11;7;377031588;17;;2000 mg;2;59,00;13;0;0;156
2254;Ceftazidima;Ceftazidima Sidefarma;6;6;677834189;18;;1000 mg;4;57,00;8;1;1;156
2255;Ceftazidima;Ceftazidima Sidefarma;15;10;316502381;16;;2000 mg;5;19,00;5;1;1;156
2256;Ceftazidima;Ceftazim;9;8;442174221;16;;1000 mg/3 ml;0;133,00;2;0;0;137
2257;Ceftazidima;Ceftazim;3;8;656896144;19;;500 mg/1.5 ml;3;12,00;4;0;0;137
2258;Ceftazidima;Zidimox;4;9;969034248;5;;1000 mg/3 ml;4;100,00;9;0;0;137
2259;Ceftazidima;Zidimox;8;9;951663670;4;;2000 mg;7;6,00;4;0;0;155
2260;Ceftibuteno;Caedax;12;8;986076636;1;;400 mg;0;59,00;2;0;0;28
2261;Ceftibuteno;Caedax;12;9;309140196;5;;36 mg/ml;7;91,00;13;0;0;162
2262;Ceftizoxima;Cefizox;13;3;117283227;18;;1000 mg/10 ml;4;116,00;6;0;0;137
2263;Ceftizoxima;Cefizox;10;11;461358065;7;;1000 mg/3 ml;4;71,00;11;0;0;137
2264;Ceftizoxima;Cefizox;14;8;752249879;19;;2000 mg/20 ml;2;149,00;8;0;0;137
2265;Ceftizoxima;Cefizox;13;0;302070095;19;;2000 mg/6 ml;2;144,00;14;0;0;137
2266;Ceftriaxona;Betasporina;10;9;33811485;11;;1000 mg/10 ml;3;103,00;12;0;0;137
2267;Ceftriaxona;Betasporina;3;2;589065767;10;;1000 mg/3.5 ml;3;52,00;9;0;0;137
2268;Ceftriaxona;Betasporina;14;4;48762169;7;;500 mg/2 ml;1;103,00;4;0;0;137
2269;Ceftriaxona;Ceftriaxona APS 2 g Po para Solucao Injectavel IV;4;7;112047229;10;;2000 mg;0;38,00;11;1;1;155
2270;Ceftriaxona;Ceftriaxona APS 250 mg Po e Solvente para Solucao Injectavel IV;8;11;6140372;8;;250 mg/5 ml;3;23,00;12;1;1;137
2271;Ceftriaxona;Ceftriaxona APS 500 mg Po e Solvente para Solucao Injectavel IV;3;8;521792733;13;;500 mg/5 ml;4;100,00;9;1;1;137
2272;Ceftriaxona;Ceftriaxona Cefilan 1000 mg Po e solvente para solucao injectavel IM;12;4;200923024;16;;1000 mg/3.5 ml;5;63,00;11;1;1;137
2273;Ceftriaxona;Ceftriaxona Cefilan 500 mg Po e solvente para solucao injectavel IM;4;7;230982829;15;;500 mg/2 ml;2;61,00;12;1;1;137
2274;Ceftriaxona;Ceftriaxona Ciclum 1000 mg/3.5 ml Po e Solvente para solucao injectavel;4;6;800787559;13;;1000 mg/3.5 ml;4;111,00;5;1;1;137
2275;Ceftriaxona;Ceftriaxona Ciclum 500 mg/2 ml Po e Solvente para solucao injectavel;14;1;255598193;4;;500 mg/2 ml;2;31,00;12;1;1;137
2276;Ceftriaxona;Ceftriaxona Combino;9;10;621716701;18;;1000 mg/10 ml;6;61,00;7;1;1;137
2277;Ceftriaxona;Ceftriaxona Combino;11;11;42986154;9;;2000 mg;3;69,00;4;1;1;159
2278;Ceftriaxona;Ceftriaxona Generis 1 g Po e Solvente para Solucao Injectavel IM;5;1;441907055;8;;1000 mg/3.5 ml;4;86,00;1;1;1;137
2279;Ceftriaxona;Ceftriaxona Generis 250 mg Po e Solvente para Solucao Injectavel IM;14;0;416411441;13;;250 mg/2 ml;7;128,00;7;1;1;137
2280;Ceftriaxona;Ceftriaxona Generis 500 mg Po e Solvente para Solucao Injectavel IM;9;10;782306610;2;;500 mg/2 ml;2;134,00;14;1;1;137
2281;Ceftriaxona;Ceftriaxona Generis I.V.;6;9;110095616;3;;1000 mg/10 ml;2;140,00;13;1;1;137
2282;Ceftriaxona;Ceftriaxona Hikma 1000 mg Po e Solvente Para Solucao Injectavel IM;6;3;377529035;5;;1000 mg/3.5 ml;7;127,00;12;1;1;137
2283;Ceftriaxona;Ceftriaxona Hikma 1000 mg Po e Solvente Para Solucao Injectavel IV;14;2;874083208;10;;1000 mg/10 ml;6;138,00;9;1;1;137
2284;Ceftriaxona;Ceftriaxona Hikma 1g po para solucao para perfusao;11;5;745439880;12;;1000 mg;2;108,00;3;1;1;159
2285;Ceftriaxona;Ceftriaxona Hikma 2 g po para solucao para perfusao;3;2;110305129;1;;2000 mg;3;48,00;12;1;1;159
2286;Ceftriaxona;Ceftriaxona Hikma 250 mg Po e Solvente para Solucao Injectavel;4;10;317478558;5;;250 mg/2 ml;1;132,00;12;1;1;137
2287;Ceftriaxona;Ceftriaxona Hikma 500 mg Po e Solvente Para Solucao Injectavel IM;4;9;561866341;7;;500 mg/2 ml;6;124,00;14;1;1;137
2288;Ceftriaxona;Ceftriaxona Hikma 500 mg Po e Solvente Para Solucao Injectavel IV;8;11;875609901;19;;500 mg/5 ml;0;103,00;8;1;1;137
2289;Ceftriaxona;Ceftriaxona Labesfal 1000 mg Po e Solvente para Solucao Injectavel (IM);13;0;697281248;9;;1000 mg/3.5 ml;3;17,00;4;1;1;137
2290;Ceftriaxona;Ceftriaxona Labesfal 1000 mg Po e Solvente para Solucao Injectavel (IV);1;9;262593444;3;;1000 mg/10 ml;6;85,00;7;1;1;137
2291;Ceftriaxona;Ceftriaxona Labesfal 2000 mg Po para Solucao para Perfusao;2;9;82915194;2;;2000 mg;6;54,00;6;1;1;159
2292;Ceftriaxona;Ceftriaxona Labesfal 500 mg Po e Solvente para Solucao Injectavel (IM);11;6;729865955;16;;500 mg/2 ml;4;64,00;4;1;1;137
2293;Ceftriaxona;Ceftriaxona Labesfal 500 mg Po e Solvente para Solucao Injectavel (IV);15;6;811593530;20;;500 mg/5 ml;1;89,00;4;1;1;137
2294;Ceftriaxona;Ceftriaxona Medinfar 1 g Po e Solvente para Solucao Injectavel;7;11;962109220;11;;1000 mg/10 ml;6;33,00;5;1;1;137
2295;Ceftriaxona;Ceftriaxona Medinfar 1 g Po e Solvente para Solucao Injectavel;14;11;28224559;11;;1000 mg/3.5 ml;1;66,00;8;1;1;137
2296;Ceftriaxona;Ceftriaxona Medinfar 2 g Po para Solucao para Perfusao;1;11;737838042;2;;2000 mg;0;133,00;12;1;1;159
2297;Ceftriaxona;Ceftriaxona Medinfar 250 mg Po e Solvente para Solucao Injectavel;11;2;248581105;10;;250 mg/2 ml;1;78,00;1;1;1;137
2298;Ceftriaxona;Ceftriaxona Medinfar 500 mg Po e Solvente para Solucao Injectavel;15;8;435620056;2;;500 mg/2 ml;7;141,00;4;1;1;137
2299;Ceftriaxona;Ceftriaxona Medinfar 500 mg Po e Solvente para Solucao Injectavel;5;9;469370100;13;;500 mg/5 ml;6;145,00;6;1;1;137
2300;Ceftriaxona;Ceftriaxona Mesporin 1000 mg Po e Solvente para Solucao Injectavel IM;3;2;834758697;7;;1000 mg/3.5 ml;2;26,00;11;1;1;137
2301;Ceftriaxona;Ceftriaxona Mesporin 1000 mg Po e Solvente para Solucao Injectavel IV;4;1;858628468;6;;1000 mg/10 ml;1;100,00;5;1;1;137
2302;Ceftriaxona;Ceftriaxona Mesporin 2 g Po para Solucao para Perfusao IV;8;8;699629791;11;;2000 mg;5;104,00;1;1;1;159
2303;Ceftriaxona;Ceftriaxona Mesporin 250 mg Po e Solvente para Solucao Injectavel IM;3;4;268946554;18;;250 mg/2 ml;4;145,00;10;1;1;137
2304;Ceftriaxona;Ceftriaxona Mesporin 250 mg Po e Solvente para Solucao Injectavel IV;15;7;170222286;3;;250 mg/5 ml;3;86,00;4;1;1;137
2305;Ceftriaxona;Ceftriaxona Mesporin 500 mg Po e Solvente para Solucao Injectavel IM;1;4;840532973;7;;500 mg/2 ml;2;143,00;6;1;1;137
2306;Ceftriaxona;Ceftriaxona Mesporin 500 mg Po e Solvente para Solucao Injectavel IV;13;9;551341242;11;;500 mg/5 ml;2;129,00;13;1;1;137
2307;Ceftriaxona;Ceftriaxona Sandoz;10;0;184428287;14;;500 mg;3;50,00;2;0;0;155
2308;Ceftriaxona;Ceftriaxona Sandoz;11;6;77447391;14;;1000 mg;6;33,00;5;0;0;156
2309;Ceftriaxona;Ceftriaxona Sandoz;2;4;148346089;12;;2000 mg;2;30,00;8;0;0;156
2310;Ceftriaxona;Ceftriaxona Sidefarma;15;2;826721174;16;;1000 mg;4;52,00;14;1;1;156
2311;Ceftriaxona;Ceftriaxona Sidefarma;1;3;846138090;5;;2000 mg;1;109,00;11;1;1;156
2312;Ceftriaxona;Ceriax;14;2;266852816;15;;1000 mg/10 ml;5;112,00;9;0;0;137
2313;Ceftriaxona;Ceriax;9;3;630726674;7;;1000 mg/3.5 ml;2;28,00;6;0;0;137
2314;Ceftriaxona;Ceriax;15;5;480672501;16;;2000 mg;3;128,00;6;0;0;159
2315;Ceftriaxona;Kemudin 1g I.M.;2;5;764368843;10;;1000 mg/3.5 ml;4;147,00;12;0;0;137
2316;Ceftriaxona;Kemudin 1g I.V.;4;10;867797394;7;;1000 mg/10 ml;2;41,00;1;0;0;137
2317;Ceftriaxona;Kemudin 2g I.V.;12;11;910509547;13;;2000 mg;2;52,00;2;0;0;155
2318;Ceftriaxona;Kemudin 500 mg I.M.;8;8;407969824;4;;500 mg/2 ml;3;26,00;6;0;0;137
2319;Ceftriaxona;Kemudin 500 mg I.V.;12;5;420299042;3;;500 mg/5 ml;3;44,00;11;0;0;137
2320;Ceftriaxona;Rocephin;15;3;919602150;20;;1000 mg/10 ml;3;139,00;9;0;0;137
2321;Ceftriaxona;Rocephin;8;2;149850917;11;;1000 mg/3.5 ml;2;107,00;14;0;0;137
2322;Ceftriaxona;Rocephin;12;11;894731656;12;;250 mg/2 ml;7;36,00;3;0;0;137
2323;Ceftriaxona;Rocephin;2;2;937255966;14;;500 mg/2 ml;5;99,00;8;0;0;137
2324;Ceftriaxona;Rocephin;6;1;595387697;17;;2000 mg;6;57,00;9;0;0;159
2325;Cefuroxima;Antibioxime;8;4;832014423;8;;1500 mg/15 ml;6;125,00;13;0;0;137
2326;Cefuroxima;Antibioxime;9;10;717573363;13;;750 mg;7;13,00;1;0;0;137
2327;Cefuroxima;Cefuroxima Actavis;11;3;595749599;9;;250 mg;1;135,00;2;1;1;56
2328;Cefuroxima;Cefuroxima Actavis;14;7;633163333;1;;500 mg;6;57,00;2;1;1;56
2329;Cefuroxima;Cefuroxima Actavis;14;5;307798376;3;;250 mg;2;52,00;14;1;1;155
2330;Cefuroxima;Cefuroxima Actavis;10;5;830017088;4;;750 mg;7;74,00;10;1;1;155
2331;Cefuroxima;Cefuroxima Actavis;7;4;888867584;19;;1500 mg;4;56,00;4;1;1;156
2332;Cefuroxima;Cefuroxima AlenFarma 25 mg/ml Granulado para suspensao oral;2;10;586593479;20;;125 mg/5 ml;7;78,00;5;1;1;113
2333;Cefuroxima;Cefuroxima AlenFarma 250 mg Comprimidos;8;11;200408082;5;;250 mg;6;142,00;2;1;1;55
2334;Cefuroxima;Cefuroxima AlenFarma 50 mg/ml Granulado para suspensao oral;4;8;2814113;14;;250 mg/5 ml;2;129,00;14;1;1;113
2335;Cefuroxima;Cefuroxima AlenFarma 500 mg Comprimidos;13;5;166547608;20;;500 mg;2;45,00;2;1;1;55
2336;Cefuroxima;Cefuroxima Axacef;11;0;835217097;11;;250 mg;3;31,00;2;1;1;56
2337;Cefuroxima;Cefuroxima Axacef;4;11;959339939;0;;500 mg;2;40,00;2;1;1;56
2338;Cefuroxima;Cefuroxima Baldacci 250 mg comprimidos;15;9;603095312;9;;250 mg;3;123,00;2;1;1;55
2339;Cefuroxima;Cefuroxima Basi;14;3;656442098;1;;250 mg;1;85,00;2;1;1;55
2340;Cefuroxima;Cefuroxima Basi;8;10;285722990;19;;500 mg;2;70,00;2;1;1;55
2341;Cefuroxima;Cefuroxima Ciclum 250 mg Comprimidos;14;0;77444526;17;;250 mg;7;87,00;2;1;1;56
2342;Cefuroxima;Cefuroxima Ciclum 500 mg Comprimidos;15;1;772599006;15;;500 mg;3;103,00;2;1;1;56
2343;Cefuroxima;Cefuroxima Cinfa;11;11;748594308;11;;250 mg;7;59,00;2;1;1;56
2344;Cefuroxima;Cefuroxima Cinfa;1;5;317789216;5;;500 mg;7;49,00;2;1;1;56
2345;Cefuroxima;Cefuroxima Condronac;8;9;733567532;18;;250 mg;0;87,00;2;1;1;55
2346;Cefuroxima;Cefuroxima Condronac;1;5;172788057;12;;500 mg;3;3,00;2;1;1;55
2347;Cefuroxima;Cefuroxima Famicef 250 mg comprimidos;11;6;342958692;20;;250 mg;1;140,00;2;1;1;55
2348;Cefuroxima;Cefuroxima Famicef 500 mg Comprimidos;13;2;373369305;13;;500 mg;7;106,00;2;1;1;55
2349;Cefuroxima;Cefuroxima Farmalider;10;1;418906898;0;;250 mg;7;87,00;2;1;1;56
2350;Cefuroxima;Cefuroxima Farmalider;12;7;589298671;5;;500 mg;1;99,00;2;1;1;56
2351;Cefuroxima;Cefuroxima Fresenius Kabi 1500 mg Po e solvente para solucao injectavel;13;1;672488415;8;;1500 mg/15 ml;0;145,00;9;1;1;137
2352;Cefuroxima;Cefuroxima Fresenius Kabi 1500 mg Po para solucao perfusao;5;10;85674771;9;;1500 mg;5;31,00;4;1;1;159
2353;Cefuroxima;Cefuroxima Fresenius Kabi 250 mg Po e solvente para solucao injectavel;7;0;937249328;1;;250 mg/2 ml;3;114,00;4;1;1;137
2354;Cefuroxima;Cefuroxima Fresenius Kabi 750 mg Po e solvente para solucao Injectavel;3;0;821049144;13;;750 mg/6 ml;7;90,00;10;1;1;137
2355;Cefuroxima;Cefuroxima Fresenius Kabi 750 mg Po para solucao para perfusao;8;1;391745356;12;;750 mg;7;25,00;11;1;1;159
2356;Cefuroxima;Cefuroxima Generis;13;6;200034098;0;;250 mg;6;121,00;2;1;1;55
2357;Cefuroxima;Cefuroxima Generis;9;9;583370604;18;;500 mg;5;72,00;2;1;1;55
2358;Cefuroxima;Cefuroxima Helm;11;1;159906344;7;;250 mg;4;21,00;2;1;1;56
2359;Cefuroxima;Cefuroxima Helm;7;6;560981737;9;;500 mg;1;38,00;2;1;1;56
2360;Cefuroxima;Cefuroxima Hikma;1;8;776687166;18;;1500 mg/16 ml;4;130,00;3;0;0;137
2361;Cefuroxima;Cefuroxima Hikma;13;1;332518657;11;;750 mg/3 ml;3;143,00;2;0;0;137
2362;Cefuroxima;Cefuroxima Hikma;15;9;439803002;7;;750 mg/6 ml;4;79,00;1;0;0;137
2363;Cefuroxima;Cefuroxima Labesfal 750 mg Po e solvente para suspensao injectavel;1;6;270617745;7;;750 mg/3 ml;7;89,00;12;1;1;143
2364;Cefuroxima;Cefuroxima Labesfal, 1,5 g Po para solucao injectavel;6;2;345491520;10;;1500 mg/15 ml;3;11,00;3;1;1;137
2365;Cefuroxima;Cefuroxima Labesfal, 1,5 g Po para solucao para perfusao;1;2;906369189;5;;1500 mg;4;107,00;5;1;1;159
2366;Cefuroxima;Cefuroxima Labesfal, 250 mg Po e solvente para solucao injectavel;5;10;827541278;0;;250 mg/2 ml;4;19,00;3;1;1;137
2367;Cefuroxima;Cefuroxima Labesfal, 250 mg Po e solvente para suspensao injectavel;12;3;576661378;0;;250 mg/1 ml;5;31,00;1;1;1;143
2368;Cefuroxima;Cefuroxima Labesfal, 750 mg Po e solvente para solucao injectavel;3;9;639137036;11;;750 mg/6 ml;7;91,00;13;1;1;137
2369;Cefuroxima;Cefuroxima Labesfal, 750 mg Po para solucao para perfusao;14;6;557546751;8;;750 mg;2;118,00;9;1;1;159
2370;Cefuroxima;Cefuroxima Mepha;12;2;932842415;18;;250 mg;2;17,00;2;1;1;56
2371;Cefuroxima;Cefuroxima Mepha;11;2;26831527;12;;500 mg;2;118,00;2;1;1;56
2372;Cefuroxima;Cefuroxima Mylan;6;9;308732840;13;;250 mg;1;82,00;2;1;1;55
2373;Cefuroxima;Cefuroxima Mylan;3;11;905529209;2;;500 mg;3;9,00;2;1;1;55
2374;Cefuroxima;Cefuroxima Mylan;6;9;899319893;10;;1500 mg;1;136,00;10;1;1;155
2375;Cefuroxima;Cefuroxima Mylan;12;10;913644104;12;;250 mg;2;72,00;12;1;1;155
2376;Cefuroxima;Cefuroxima Mylan;3;8;395706492;14;;750 mg;4;118,00;6;1;1;155
2377;Cefuroxima;Cefuroxima Normon;13;9;731658978;8;;250 mg;7;60,00;2;1;1;56
2378;Cefuroxima;Cefuroxima Normon;7;0;50057900;7;;500 mg;1;49,00;2;1;1;56
2379;Cefuroxima;Cefuroxima Pharmakern;8;10;431774362;1;;250 mg;3;36,00;2;1;1;56
2380;Cefuroxima;Cefuroxima Pharmakern;2;3;677372574;2;;500 mg;0;20,00;2;1;1;56
2381;Cefuroxima;Cefuroxima Sandoz;7;11;252218766;12;;750 mg;0;144,00;10;0;0;157
2382;Cefuroxima;Cefuroxima Sandoz 250 mg Comprimidos revestidos;6;9;612792830;16;;250 mg;7;114,00;2;1;1;55
2383;Cefuroxima;Cefuroxima Sandoz 500 mg Comprimidos revestidos;8;6;428135372;11;;500 mg;0;44,00;2;1;1;55
2384;Cefuroxima;Cefuroxima Saracef;8;6;357149255;9;;250 mg;3;14,00;2;1;1;56
2385;Cefuroxima;Cefuroxima Saracef;5;6;413362228;6;;500 mg;3;75,00;2;1;1;56
2386;Cefuroxima;Cefuroxima Stika;1;9;184257483;18;;1500 mg;7;125,00;5;1;1;155
2387;Cefuroxima;Cefuroxima Stika;14;5;551419552;14;;250 mg;4;149,00;14;1;1;155
2388;Cefuroxima;Cefuroxima Stika;14;5;129396583;11;;750 mg;6;79,00;13;1;1;155
2389;Cefuroxima;Cefuroxima Sodica APS 750 mg Po e Solvente para Solucao Injectavel;15;0;425898401;4;;750 mg/10 ml;2;20,00;5;1;1;137
2390;Cefuroxima;Cefuroxima Sodica APS 750 mg Po e Solvente para Solucao Injectavel;4;5;30402911;9;;750 mg/3 ml;3;132,00;14;1;1;137
2391;Cefuroxima;Cefuroxima Teva;14;0;517774957;0;;125 mg;7;72,00;2;1;1;56
2392;Cefuroxima;Cefuroxima Teva;6;10;897488949;15;;250 mg;7;16,00;2;1;1;56
2393;Cefuroxima;Cefuroxima Teva;2;5;476305217;4;;500 mg;6;129,00;2;1;1;56
2394;Cefuroxima;Curoxime;11;0;625693140;15;;750 mg;2;138,00;2;0;0;137
2395;Cefuroxima;Zipos;6;11;112454001;7;;250 mg;7;91,00;2;0;0;55
2396;Cefuroxima;Zipos;15;11;626774765;7;;500 mg;2;31,00;2;0;0;55
2397;Cefuroxima;Zipos;7;6;543473913;11;;125 mg/5 ml;5;128,00;2;0;0;113
2398;Cefuroxima;Zipos;11;5;850979625;17;;250 mg/5 ml;7;118,00;12;0;0;113
2399;Cefuroxima;Zoref;6;11;613127587;18;;250 mg;5;101,00;2;0;0;55
2400;Cefuroxima;Zoref;13;4;926215943;5;;500 mg;5;79,00;2;0;0;55
2401;Cefuroxima;Zoref;7;7;177515392;11;;125 mg/5 ml;3;28,00;9;0;0;113
2402;Cefuroxima;Zoref;4;9;757693244;6;;250 mg/5 ml;4;136,00;7;0;0;113
2403;Celecoxib;Celebrex;14;10;969662107;1;;100 mg;4;47,00;2;0;0;28
2404;Celecoxib;Celebrex;2;3;273029512;3;;200 mg;6;92,00;2;0;0;28
2405;Celecoxib;Onsenal;2;8;328480661;7;;200 mg;2;98,00;2;0;0;28
2406;Celecoxib;Onsenal;12;11;196104754;17;;400 mg;1;86,00;2;0;0;28
2407;Celecoxib;Solexa;9;2;392638229;5;;100 mg;5;59,00;2;0;0;28
2408;Celecoxib;Solexa;14;11;350876298;10;;200 mg;0;39,00;2;0;0;28
2409;Centela;Madecassol;15;7;772536186;1;;10 mg;3;115,00;2;0;0;41
2410;Centela;Madecassol;3;1;265768597;12;;30 mg;0;141,00;2;0;0;28
2411;Centela;Madecassol;5;9;999898818;9;;10 mg/g;4;104,00;3;0;0;165
2412;Centela;Madecassol;1;10;121619434;1;;20 mg/g;6;113,00;10;0;0;133
2413;Certolizumab pegol;Cimzia;15;11;598153503;13;;200 mg/1 ml;1;88,00;14;0;0;177
2414;Cetamina;Ketalar;8;6;210609194;17;;200 mg/20 ml;1;20,00;6;0;0;177
2415;Cetamina;Ketalar;11;0;623872566;15;;500 mg/10 ml;1;112,00;12;0;0;177
2416;Cetazolam;Unakalm;11;1;462735883;0;;15 mg;7;33,00;2;0;0;28
2417;Cetazolam;Unakalm;3;4;691650769;1;;30 mg;2;85,00;2;0;0;28
2418;Cetirizina;Cetirizina 1Apharma;12;5;312404379;1;;10 mg;5;110,00;2;1;1;56
2419;Cetirizina;Cetirizina APS;11;6;399551944;18;;1 mg/ml;7;19,00;7;1;1;180
2420;Cetirizina;Cetirizina Actavis;5;1;432766191;7;;10 mg;2;85,00;2;1;1;56
2421;Cetirizina;Cetirizina Alerzina 10 mg Comprimidos revestidos;3;5;125871229;17;;10 mg;1;77,00;2;1;1;56
2422;Cetirizina;Cetirizina Alter 10 mg Comprimidos Revestidos;4;7;996083842;10;;10 mg;2;107,00;2;1;1;56
2423;Cetirizina;Cetirizina Angenerico 10 mg Comprimidos;6;6;311704060;8;;10 mg;0;109,00;2;1;1;56
2424;Cetirizina;Cetirizina Arrowblue;9;10;492369579;2;;10 mg;4;51,00;2;1;1;56
2425;Cetirizina;Cetirizina Aurobindo;10;6;100663786;4;;10 mg;3;109,00;2;1;1;56
2426;Cetirizina;Cetirizina Baldacci 1 mg/ml Solucao oral;5;1;463385330;13;;1 mg/ml;6;54,00;2;1;1;180
2427;Cetirizina;Cetirizina Baldacci 10 mg Comprimidos Revestidos;15;6;262525231;3;;10 mg;2;67,00;2;1;1;56
2428;Cetirizina;Cetirizina Bluepharma Industria Farmacêutica S.A. 10 mg Comprimidos Revestidos;10;0;498031131;0;;10 mg;4;148,00;2;1;1;56
2429;Cetirizina;Cetirizina Ciclum;6;0;417830800;3;;10 mg;0;129,00;2;1;1;56
2430;Cetirizina;Cetirizina Farmoz;5;7;965924393;19;;10 mg;3;126,00;2;0;0;55
2431;Cetirizina;Cetirizina Farmoz 10 mg Comprimidos Revestidos por Pelicula;10;11;175426113;15;;10 mg;1;139,00;2;1;1;56
2432;Cetirizina;Cetirizina GP 10 mg Comprimidos revestidos;4;8;777981473;1;;10 mg;7;88,00;2;1;1;56
2433;Cetirizina;Cetirizina Generis 1 mg/ml Solucao oral;3;3;257277541;12;;1 mg/ml;5;103,00;13;1;1;180
2434;Cetirizina;Cetirizina Generis 10 mg Comprimidos Revestidos;6;2;257355117;7;;10 mg;3;34,00;2;1;1;56
2435;Cetirizina;Cetirizina Germed 10 mg comprimidos revestidos;14;10;471263119;15;;10 mg;5;120,00;2;1;1;56
2436;Cetirizina;Cetirizina Histacet 10 mg Comprimidos Revestidos;15;3;180191769;18;;10 mg;1;105,00;2;1;1;55
2437;Cetirizina;Cetirizina Jaba 1 mg/ml Solucao oral;9;6;792312468;0;;1 mg/ml;1;43,00;5;1;1;180
2438;Cetirizina;Cetirizina Jaba 10 mg Comprimidos revestidos;7;11;603159449;18;;10 mg;0;93,00;2;1;1;56
2439;Cetirizina;Cetirizina Labesfal;1;8;533335753;5;;10 mg;1;5,00;2;1;1;56
2440;Cetirizina;Cetirizina Labesfal 1 mg/ml Solucao oral;3;4;149548895;1;;1 mg/ml;5;22,00;5;1;1;180
2441;Cetirizina;Cetirizina Mylan;3;11;949101748;17;;10 mg;4;149,00;2;1;1;56
2442;Cetirizina;Cetirizina Mylan;3;7;578602552;18;;1 mg/ml;0;74,00;10;1;1;180
2443;Cetirizina;Cetirizina Normon;7;4;417205;8;;10 mg;0;21,00;2;1;1;56
2444;Cetirizina;Cetirizina Sandoz;3;4;681999702;9;;10 mg;6;130,00;2;1;1;56
2445;Cetirizina;Cetirizina Stada;12;2;980978155;7;;10 mg;4;79,00;2;1;1;56
2446;Cetirizina;Cetirizina Tolife 10 mg comprimidos revestidos por pelicula;15;9;868537243;5;;10 mg;6;3,00;2;1;1;56
2447;Cetirizina;Cetirizina Vida 10 mg Comprimidos Revestidos;9;1;358106376;1;;10 mg;4;87,00;2;1;1;55
2448;Cetirizina;Cetirizina Winthrop 10 mg Comprimidos;15;8;260742405;5;;10 mg;0;28,00;2;1;1;56
2449;Cetirizina;Cetirizina ratiopharm 10 mg Comprimidos;10;9;794936883;5;;10 mg;2;108,00;2;1;1;56
2450;Cetirizina;Cetix;2;2;588351284;13;;10 mg;6;15,00;2;0;0;52
2451;Cetirizina;Cinaz;7;6;105302905;11;;10 mg;0;138,00;2;0;0;55
2452;Cetirizina;Heperpoll Maca;1;9;18720698;17;;10 mg;2;116,00;2;1;1;52
2453;Cetirizina;Rinoliber;12;7;675678005;7;;10 mg;3;123,00;2;0;0;55
2454;Cetirizina;Zyrtec;15;0;795856985;2;;10 mg;7;76,00;2;0;0;56
2455;Cetirizina;Zyrtec;1;3;546422637;16;;10 mg/ml;7;20,00;7;0;0;103
2456;Cetirizina;Zyrtec;14;2;988366706;13;;1 mg/ml;4;18,00;9;0;0;180
2457;Cetirizina + Pseudoefedrina;Cirrus;14;9;622272357;1;;5 mg + 120 mg;2;22,00;2;0;0;46
2458;Cetoconazol;Cetoconazol Actavis;14;10;271419856;12;;20 mg/g;2;61,00;1;1;1;36
2459;Cetoconazol;Cetoconazol Generis;7;7;338136071;11;;20 mg/g;4;31,00;1;1;1;36
2460;Cetoconazol;Cetoconazol Pierre Fabre 20 mg/g Champo;6;9;462206075;11;;20 mg/g;3;24,00;1;1;1;36
2461;Cetoconazol;Farmorol;15;1;120083558;2;;20 mg/g;5;133,00;1;0;0;36
2462;Cetoconazol;Nizale;11;2;796893223;7;;200 mg;7;110,00;2;0;0;41
2463;Cetoconazol;Nizoral;14;4;552527544;15;;20 mg/g;3;124,00;1;0;0;36
2464;Cetoconazol;Nizoral;9;8;463984931;1;;20 mg/g;7;124,00;1;0;0;67
2465;Cetoconazol;Tedol;10;0;940092952;16;;20 mg/g;2;130,00;1;0;0;36
2466;Cetoconazol;Tedol;13;10;236108986;0;;20 mg/g;6;97,00;1;0;0;67
2467;Cetoconazol;Tedol;15;11;403302715;2;;20 mg/g;4;8,00;13;0;0;122
2468;Cetoprofeno;Fastum;9;9;555268625;17;;25 mg/g;1;105,00;1;0;0;86
